SKU,SKU Name,Source,Source Name,Vol available for redeployment,Destination,Destination Name,Vol required to reach National Average,Total Trip Cost(USD),MACO wo VLC,Weighed MACOwoVLC,OOS(HL),OOS capped(HL),OOS %,OOS MACO
ZJ000003,Motts Manzana Caja 24/10oz,DA39,CND CD Azua,0.2788509808031683,DA33,CND CD Central,0.5193250396316412,0.8393843194538297,26.41688443670151,26.41688443670151,1.77441,0.5193250396316412,100.0000%,26.41688443670151
ZJ000003,Motts Manzana Caja 24/10oz,DA42,CND CD Bavaro,0.269859766632548,DA33,CND CD Central,0.5193250396316412,0.868735695119561,26.41688443670151,26.41688443670151,1.77441,0.5193250396316412,100.0000%,26.41688443670151
ZJ000003,Motts Manzana Caja 24/10oz,DA44,CND CD San Juan,4.741372985195436,DA33,CND CD Central,0.5193250396316412,0.8393843194538297,26.41688443670151,26.41688443670151,1.77441,0.5193250396316412,100.0000%,26.41688443670151
ZJ000003,Motts Manzana Caja 24/10oz,DA46,CND CD Samana,3.082567916199734,DA33,CND CD Central,0.5193250396316412,1.0,26.41688443670151,26.41688443670151,1.77441,0.5193250396316412,100.0000%,26.41688443670151
ZJ000003,Motts Manzana Caja 24/10oz,DA34,CND CD Bohemia,10.98928780206516,DA45,CND CD Mao,0.3991894450050677,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZJ000003,Motts Manzana Caja 24/10oz,DA36,CND CD San Fco. de Macoris,7.878878617318121,DA45,CND CD Mao,0.3991894450050677,1.122125669682195,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZJ000003,Motts Manzana Caja 24/10oz,DA37,CND CD San Pedro de Macoris,0.0659217808031683,DA45,CND CD Mao,0.3991894450050677,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZJ000003,Motts Manzana Caja 24/10oz,DA38,CND CD Margen Oriental,19.390852053427786,DA45,CND CD Mao,0.3991894450050677,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZJ000003,Motts Manzana Caja 24/10oz,DA39,CND CD Azua,0.2788509808031683,DA45,CND CD Mao,0.3991894450050677,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZJ000003,Motts Manzana Caja 24/10oz,DA42,CND CD Bavaro,0.269859766632548,DA45,CND CD Mao,0.3991894450050677,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZJ000003,Motts Manzana Caja 24/10oz,DA44,CND CD San Juan,4.741372985195436,DA45,CND CD Mao,0.3991894450050677,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZJ000003,Motts Manzana Caja 24/10oz,DA46,CND CD Samana,3.082567916199734,DA45,CND CD Mao,0.3991894450050677,1.230499979832588,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZJ000003,Motts Manzana Caja 24/10oz,DA34,CND CD Bohemia,10.98928780206516,DA40,CND CD Santiago,19.60452024609446,0.9084855858442228,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZJ000003,Motts Manzana Caja 24/10oz,DA36,CND CD San Fco. de Macoris,7.878878617318121,DA40,CND CD Santiago,19.60452024609446,1.251848176537314,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZJ000003,Motts Manzana Caja 24/10oz,DA37,CND CD San Pedro de Macoris,0.0659217808031683,DA40,CND CD Santiago,19.60452024609446,1.263136903334379,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZJ000003,Motts Manzana Caja 24/10oz,DA38,CND CD Margen Oriental,19.390852053427786,DA40,CND CD Santiago,19.60452024609446,0.9758348008871847,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZJ000003,Motts Manzana Caja 24/10oz,DA39,CND CD Azua,0.2788509808031683,DA40,CND CD Santiago,19.60452024609446,1.233785527668648,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZJ000003,Motts Manzana Caja 24/10oz,DA42,CND CD Bavaro,0.269859766632548,DA40,CND CD Santiago,19.60452024609446,1.263136903334379,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZJ000003,Motts Manzana Caja 24/10oz,DA44,CND CD San Juan,4.741372985195436,DA40,CND CD Santiago,19.60452024609446,1.233785527668648,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZJ000003,Motts Manzana Caja 24/10oz,DA46,CND CD Samana,3.082567916199734,DA40,CND CD Santiago,19.60452024609446,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZF000001,MAIZENA DURYEA 1 UNID/95G,DA38,CND CD Margen Oriental,0.2145664890045234,DA34,CND CD Bohemia,0.021728339556314324,0.5321016066919075,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZF000001,MAIZENA DURYEA 1 UNID/95G,DA42,CND CD Bavaro,0.0026853317529957916,DA34,CND CD Bohemia,0.021728339556314324,0.8194037091391021,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZF000001,MAIZENA DURYEA 1 UNID/95G,DA45,CND CD Mao,0.03896635183031216,DA34,CND CD Bohemia,0.021728339556314324,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZF000001,MAIZENA DURYEA 1 UNID/95G,DA38,CND CD Margen Oriental,0.2145664890045234,DA39,CND CD Azua,0.02269579367058791,0.8574015485163325,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZF000001,MAIZENA DURYEA 1 UNID/95G,DA42,CND CD Bavaro,0.0026853317529957916,DA39,CND CD Azua,0.02269579367058791,1.144703650963527,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZF000001,MAIZENA DURYEA 1 UNID/95G,DA45,CND CD Mao,0.03896635183031216,DA39,CND CD Azua,0.02269579367058791,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZF000001,MAIZENA DURYEA 1 UNID/95G,DA38,CND CD Margen Oriental,0.2145664890045234,DA33,CND CD Central,0.02269579367058791,0.5814335926723664,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZF000001,MAIZENA DURYEA 1 UNID/95G,DA42,CND CD Bavaro,0.0026853317529957916,DA33,CND CD Central,0.02269579367058791,0.868735695119561,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZF000001,MAIZENA DURYEA 1 UNID/95G,DA45,CND CD Mao,0.03896635183031216,DA33,CND CD Central,0.02269579367058791,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZF000001,MAIZENA DURYEA 1 UNID/95G,DA38,CND CD Margen Oriental,0.2145664890045234,DA35,CND CD Puerto Plata,0.02269579367058791,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZF000001,MAIZENA DURYEA 1 UNID/95G,DA42,CND CD Bavaro,0.0026853317529957916,DA35,CND CD Puerto Plata,0.02269579367058791,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZF000001,MAIZENA DURYEA 1 UNID/95G,DA45,CND CD Mao,0.03896635183031216,DA35,CND CD Puerto Plata,0.02269579367058791,1.230499979832588,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZF000001,MAIZENA DURYEA 1 UNID/95G,DA38,CND CD Margen Oriental,0.2145664890045234,DA46,CND CD Samana,0.02269579367058791,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZF000001,MAIZENA DURYEA 1 UNID/95G,DA42,CND CD Bavaro,0.0026853317529957916,DA46,CND CD Samana,0.02269579367058791,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZF000001,MAIZENA DURYEA 1 UNID/95G,DA45,CND CD Mao,0.03896635183031216,DA46,CND CD Samana,0.02269579367058791,1.230499979832588,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZF000001,MAIZENA DURYEA 1 UNID/95G,DA38,CND CD Margen Oriental,0.2145664890045234,DA36,CND CD San Fco. de Macoris,0.02269579367058791,0.8754641973849986,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZF000001,MAIZENA DURYEA 1 UNID/95G,DA42,CND CD Bavaro,0.0026853317529957916,DA36,CND CD San Fco. de Macoris,0.02269579367058791,1.162766299832193,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZF000001,MAIZENA DURYEA 1 UNID/95G,DA45,CND CD Mao,0.03896635183031216,DA36,CND CD San Fco. de Macoris,0.02269579367058791,1.122125669682195,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZF000001,MAIZENA DURYEA 1 UNID/95G,DA38,CND CD Margen Oriental,0.2145664890045234,DA44,CND CD San Juan,0.02269579367058791,0.8574015485163325,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZF000001,MAIZENA DURYEA 1 UNID/95G,DA42,CND CD Bavaro,0.0026853317529957916,DA44,CND CD San Juan,0.02269579367058791,1.144703650963527,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZF000001,MAIZENA DURYEA 1 UNID/95G,DA45,CND CD Mao,0.03896635183031216,DA44,CND CD San Juan,0.02269579367058791,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZF000001,MAIZENA DURYEA 1 UNID/95G,DA38,CND CD Margen Oriental,0.2145664890045234,DA37,CND CD San Pedro de Macoris,0.02269579367058791,0.8867529241820639,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZF000001,MAIZENA DURYEA 1 UNID/95G,DA42,CND CD Bavaro,0.0026853317529957916,DA37,CND CD San Pedro de Macoris,0.02269579367058791,1.174055026629258,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZF000001,MAIZENA DURYEA 1 UNID/95G,DA45,CND CD Mao,0.03896635183031216,DA37,CND CD San Pedro de Macoris,0.02269579367058791,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZF000001,MAIZENA DURYEA 1 UNID/95G,DA38,CND CD Margen Oriental,0.2145664890045234,DA40,CND CD Santiago,0.02269579367058791,0.9758348008871847,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZF000001,MAIZENA DURYEA 1 UNID/95G,DA42,CND CD Bavaro,0.0026853317529957916,DA40,CND CD Santiago,0.02269579367058791,1.263136903334379,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZF000001,MAIZENA DURYEA 1 UNID/95G,DA45,CND CD Mao,0.03896635183031216,DA40,CND CD Santiago,0.02269579367058791,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZSD00007,ALOE PURE PLUS ORIGINAL 1.5 L,DA33,CND CD Central,1.3969738468537267,DA35,CND CD Puerto Plata,1.824019589435538,1.0,55.61759581881535,0.0,0.0,0.0,0.0000%,0.0
ZSD00007,ALOE PURE PLUS ORIGINAL 1.5 L,DA34,CND CD Bohemia,20.60640352095533,DA35,CND CD Puerto Plata,1.824019589435538,1.0,55.61759581881535,0.0,0.0,0.0,0.0000%,0.0
ZSD00007,ALOE PURE PLUS ORIGINAL 1.5 L,DA36,CND CD San Fco. de Macoris,0.7195254363692599,DA35,CND CD Puerto Plata,1.824019589435538,1.155992641604193,55.61759581881535,0.0,0.0,0.0,0.0000%,0.0
ZSD00007,ALOE PURE PLUS ORIGINAL 1.5 L,DA37,CND CD San Pedro de Macoris,1.7076332505492882,DA35,CND CD Puerto Plata,1.824019589435538,1.0,55.61759581881535,0.0,0.0,0.0,0.0000%,0.0
ZSD00007,ALOE PURE PLUS ORIGINAL 1.5 L,DA38,CND CD Margen Oriental,6.384113875871122,DA35,CND CD Puerto Plata,1.824019589435538,1.0,55.61759581881535,0.0,0.0,0.0,0.0000%,0.0
ZSD00007,ALOE PURE PLUS ORIGINAL 1.5 L,DA39,CND CD Azua,2.0577474107841396,DA35,CND CD Puerto Plata,1.824019589435538,1.0,55.61759581881535,0.0,0.0,0.0,0.0000%,0.0
ZSD00007,ALOE PURE PLUS ORIGINAL 1.5 L,DA40,CND CD Santiago,7.631423472834819,DA35,CND CD Puerto Plata,1.824019589435538,1.0,55.61759581881535,0.0,0.0,0.0,0.0000%,0.0
ZSD00007,ALOE PURE PLUS ORIGINAL 1.5 L,DA42,CND CD Bavaro,0.7138448754371881,DA35,CND CD Puerto Plata,1.824019589435538,1.0,55.61759581881535,0.0,0.0,0.0,0.0000%,0.0
ZSD00007,ALOE PURE PLUS ORIGINAL 1.5 L,DA44,CND CD San Juan,1.127859938562209,DA35,CND CD Puerto Plata,1.824019589435538,1.0,55.61759581881535,0.0,0.0,0.0,0.0000%,0.0
ZSD00007,ALOE PURE PLUS ORIGINAL 1.5 L,DA45,CND CD Mao,0.7071325443676477,DA35,CND CD Puerto Plata,1.824019589435538,1.230499979832588,55.61759581881535,0.0,0.0,0.0,0.0000%,0.0
ZSD00007,ALOE PURE PLUS ORIGINAL 1.5 L,DA33,CND CD Central,1.3969738468537267,DA46,CND CD Samana,1.2653226607043584,1.0,55.61759581881535,0.0,0.0,0.0,0.0000%,0.0
ZSD00007,ALOE PURE PLUS ORIGINAL 1.5 L,DA34,CND CD Bohemia,20.60640352095533,DA46,CND CD Samana,1.2653226607043584,1.0,55.61759581881535,0.0,0.0,0.0,0.0000%,0.0
ZSD00007,ALOE PURE PLUS ORIGINAL 1.5 L,DA36,CND CD San Fco. de Macoris,0.7195254363692599,DA46,CND CD Samana,1.2653226607043584,1.155992641604193,55.61759581881535,0.0,0.0,0.0,0.0000%,0.0
ZSD00007,ALOE PURE PLUS ORIGINAL 1.5 L,DA37,CND CD San Pedro de Macoris,1.7076332505492882,DA46,CND CD Samana,1.2653226607043584,1.0,55.61759581881535,0.0,0.0,0.0,0.0000%,0.0
ZSD00007,ALOE PURE PLUS ORIGINAL 1.5 L,DA38,CND CD Margen Oriental,6.384113875871122,DA46,CND CD Samana,1.2653226607043584,1.0,55.61759581881535,0.0,0.0,0.0,0.0000%,0.0
ZSD00007,ALOE PURE PLUS ORIGINAL 1.5 L,DA39,CND CD Azua,2.0577474107841396,DA46,CND CD Samana,1.2653226607043584,1.0,55.61759581881535,0.0,0.0,0.0,0.0000%,0.0
ZSD00007,ALOE PURE PLUS ORIGINAL 1.5 L,DA40,CND CD Santiago,7.631423472834819,DA46,CND CD Samana,1.2653226607043584,1.0,55.61759581881535,0.0,0.0,0.0,0.0000%,0.0
ZSD00007,ALOE PURE PLUS ORIGINAL 1.5 L,DA42,CND CD Bavaro,0.7138448754371881,DA46,CND CD Samana,1.2653226607043584,1.0,55.61759581881535,0.0,0.0,0.0,0.0000%,0.0
ZSD00007,ALOE PURE PLUS ORIGINAL 1.5 L,DA44,CND CD San Juan,1.127859938562209,DA46,CND CD Samana,1.2653226607043584,1.0,55.61759581881535,0.0,0.0,0.0,0.0000%,0.0
ZSD00007,ALOE PURE PLUS ORIGINAL 1.5 L,DA45,CND CD Mao,0.7071325443676477,DA46,CND CD Samana,1.2653226607043584,1.230499979832588,55.61759581881535,0.0,0.0,0.0,0.0000%,0.0
ZSD00006,BEBIDA DE ALOE VERA,DA34,CND CD Bohemia,4.947618372185822,DA33,CND CD Central,10.803840374732655,0.5140843776294046,207.9311846689896,0.0,0.0,0.0,0.0000%,0.0
ZSD00006,BEBIDA DE ALOE VERA,DA35,CND CD Puerto Plata,5.28996780028381,DA33,CND CD Central,10.803840374732655,1.0,207.9311846689896,0.0,0.0,0.0,0.0000%,0.0
ZSD00006,BEBIDA DE ALOE VERA,DA36,CND CD San Fco. de Macoris,19.151655954184744,DA33,CND CD Central,10.803840374732655,0.8574469683224957,207.9311846689896,0.0,0.0,0.0,0.0000%,0.0
ZSD00006,BEBIDA DE ALOE VERA,DA37,CND CD San Pedro de Macoris,0.9803810963465224,DA33,CND CD Central,10.803840374732655,0.868735695119561,207.9311846689896,0.0,0.0,0.0,0.0000%,0.0
ZSD00006,BEBIDA DE ALOE VERA,DA39,CND CD Azua,17.947272806532457,DA33,CND CD Central,10.803840374732655,0.8393843194538297,207.9311846689896,0.0,0.0,0.0,0.0000%,0.0
ZSD00006,BEBIDA DE ALOE VERA,DA40,CND CD Santiago,7.88789753537437,DA33,CND CD Central,10.803840374732655,0.9578175718246816,207.9311846689896,0.0,0.0,0.0,0.0000%,0.0
ZSD00006,BEBIDA DE ALOE VERA,DA42,CND CD Bavaro,4.064233747075321,DA33,CND CD Central,10.803840374732655,0.868735695119561,207.9311846689896,0.0,0.0,0.0,0.0000%,0.0
ZSD00006,BEBIDA DE ALOE VERA,DA44,CND CD San Juan,16.649304222264966,DA33,CND CD Central,10.803840374732655,0.8393843194538297,207.9311846689896,0.0,0.0,0.0,0.0000%,0.0
ZSD00006,BEBIDA DE ALOE VERA,DA45,CND CD Mao,3.491924018277589,DA33,CND CD Central,10.803840374732655,1.0,207.9311846689896,0.0,0.0,0.0,0.0000%,0.0
ZSD00006,BEBIDA DE ALOE VERA,DA46,CND CD Samana,6.716666860847704,DA33,CND CD Central,10.803840374732655,1.0,207.9311846689896,0.0,0.0,0.0,0.0000%,0.0
ZSD00006,BEBIDA DE ALOE VERA,DA34,CND CD Bohemia,4.947618372185822,DA38,CND CD Margen Oriental,10.327071271029,0.5321016066919075,207.9311846689896,0.0,0.0,0.0,0.0000%,0.0
ZSD00006,BEBIDA DE ALOE VERA,DA35,CND CD Puerto Plata,5.28996780028381,DA38,CND CD Margen Oriental,10.327071271029,1.0,207.9311846689896,0.0,0.0,0.0,0.0000%,0.0
ZSD00006,BEBIDA DE ALOE VERA,DA36,CND CD San Fco. de Macoris,19.151655954184744,DA38,CND CD Margen Oriental,10.327071271029,0.8754641973849986,207.9311846689896,0.0,0.0,0.0,0.0000%,0.0
ZSD00006,BEBIDA DE ALOE VERA,DA37,CND CD San Pedro de Macoris,0.9803810963465224,DA38,CND CD Margen Oriental,10.327071271029,0.8867529241820639,207.9311846689896,0.0,0.0,0.0,0.0000%,0.0
ZSD00006,BEBIDA DE ALOE VERA,DA39,CND CD Azua,17.947272806532457,DA38,CND CD Margen Oriental,10.327071271029,0.8574015485163325,207.9311846689896,0.0,0.0,0.0,0.0000%,0.0
ZSD00006,BEBIDA DE ALOE VERA,DA40,CND CD Santiago,7.88789753537437,DA38,CND CD Margen Oriental,10.327071271029,0.9758348008871847,207.9311846689896,0.0,0.0,0.0,0.0000%,0.0
ZSD00006,BEBIDA DE ALOE VERA,DA42,CND CD Bavaro,4.064233747075321,DA38,CND CD Margen Oriental,10.327071271029,0.8867529241820639,207.9311846689896,0.0,0.0,0.0,0.0000%,0.0
ZSD00006,BEBIDA DE ALOE VERA,DA44,CND CD San Juan,16.649304222264966,DA38,CND CD Margen Oriental,10.327071271029,0.8574015485163325,207.9311846689896,0.0,0.0,0.0,0.0000%,0.0
ZSD00006,BEBIDA DE ALOE VERA,DA45,CND CD Mao,3.491924018277589,DA38,CND CD Margen Oriental,10.327071271029,1.0,207.9311846689896,0.0,0.0,0.0,0.0000%,0.0
ZSD00006,BEBIDA DE ALOE VERA,DA46,CND CD Samana,6.716666860847704,DA38,CND CD Margen Oriental,10.327071271029,1.0,207.9311846689896,0.0,0.0,0.0,0.0000%,0.0
ZS000015,SOPA NS SENG SENG UDON VASO 6/62 GR,DA33,CND CD Central,0.3897998118010971,DA39,CND CD Azua,0.01773127042362049,0.8393843194538297,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000015,SOPA NS SENG SENG UDON VASO 6/62 GR,DA38,CND CD Margen Oriental,0.13526728426721546,DA39,CND CD Azua,0.01773127042362049,0.8574015485163325,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000015,SOPA NS SENG SENG UDON VASO 6/62 GR,DA40,CND CD Santiago,0.023200931562383075,DA39,CND CD Azua,0.01773127042362049,1.233785527668648,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000015,SOPA NS SENG SENG UDON VASO 6/62 GR,DA33,CND CD Central,0.3897998118010971,DA42,CND CD Bavaro,0.01773127042362049,0.868735695119561,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000015,SOPA NS SENG SENG UDON VASO 6/62 GR,DA38,CND CD Margen Oriental,0.13526728426721546,DA42,CND CD Bavaro,0.01773127042362049,0.8867529241820639,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000015,SOPA NS SENG SENG UDON VASO 6/62 GR,DA40,CND CD Santiago,0.023200931562383075,DA42,CND CD Bavaro,0.01773127042362049,1.263136903334379,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000015,SOPA NS SENG SENG UDON VASO 6/62 GR,DA33,CND CD Central,0.3897998118010971,DA34,CND CD Bohemia,0.1640997837949022,0.5140843776294046,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000015,SOPA NS SENG SENG UDON VASO 6/62 GR,DA38,CND CD Margen Oriental,0.13526728426721546,DA34,CND CD Bohemia,0.1640997837949022,0.5321016066919075,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000015,SOPA NS SENG SENG UDON VASO 6/62 GR,DA40,CND CD Santiago,0.023200931562383075,DA34,CND CD Bohemia,0.1640997837949022,0.9084855858442228,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000015,SOPA NS SENG SENG UDON VASO 6/62 GR,DA33,CND CD Central,0.3897998118010971,DA45,CND CD Mao,0.01773127042362049,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000015,SOPA NS SENG SENG UDON VASO 6/62 GR,DA38,CND CD Margen Oriental,0.13526728426721546,DA45,CND CD Mao,0.01773127042362049,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000015,SOPA NS SENG SENG UDON VASO 6/62 GR,DA40,CND CD Santiago,0.023200931562383075,DA45,CND CD Mao,0.01773127042362049,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000015,SOPA NS SENG SENG UDON VASO 6/62 GR,DA33,CND CD Central,0.3897998118010971,DA35,CND CD Puerto Plata,0.01773127042362049,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000015,SOPA NS SENG SENG UDON VASO 6/62 GR,DA38,CND CD Margen Oriental,0.13526728426721546,DA35,CND CD Puerto Plata,0.01773127042362049,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000015,SOPA NS SENG SENG UDON VASO 6/62 GR,DA40,CND CD Santiago,0.023200931562383075,DA35,CND CD Puerto Plata,0.01773127042362049,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000015,SOPA NS SENG SENG UDON VASO 6/62 GR,DA33,CND CD Central,0.3897998118010971,DA46,CND CD Samana,0.01773127042362049,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000015,SOPA NS SENG SENG UDON VASO 6/62 GR,DA38,CND CD Margen Oriental,0.13526728426721546,DA46,CND CD Samana,0.01773127042362049,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000015,SOPA NS SENG SENG UDON VASO 6/62 GR,DA40,CND CD Santiago,0.023200931562383075,DA46,CND CD Samana,0.01773127042362049,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000015,SOPA NS SENG SENG UDON VASO 6/62 GR,DA33,CND CD Central,0.3897998118010971,DA36,CND CD San Fco. de Macoris,0.12058843886915156,0.8574469683224957,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000015,SOPA NS SENG SENG UDON VASO 6/62 GR,DA38,CND CD Margen Oriental,0.13526728426721546,DA36,CND CD San Fco. de Macoris,0.12058843886915156,0.8754641973849986,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000015,SOPA NS SENG SENG UDON VASO 6/62 GR,DA40,CND CD Santiago,0.023200931562383075,DA36,CND CD San Fco. de Macoris,0.12058843886915156,1.251848176537314,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000015,SOPA NS SENG SENG UDON VASO 6/62 GR,DA33,CND CD Central,0.3897998118010971,DA44,CND CD San Juan,0.01773127042362049,0.8393843194538297,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000015,SOPA NS SENG SENG UDON VASO 6/62 GR,DA38,CND CD Margen Oriental,0.13526728426721546,DA44,CND CD San Juan,0.01773127042362049,0.8574015485163325,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000015,SOPA NS SENG SENG UDON VASO 6/62 GR,DA40,CND CD Santiago,0.023200931562383075,DA44,CND CD San Juan,0.01773127042362049,1.233785527668648,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000015,SOPA NS SENG SENG UDON VASO 6/62 GR,DA33,CND CD Central,0.3897998118010971,DA37,CND CD San Pedro de Macoris,0.01773127042362049,0.868735695119561,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000015,SOPA NS SENG SENG UDON VASO 6/62 GR,DA38,CND CD Margen Oriental,0.13526728426721546,DA37,CND CD San Pedro de Macoris,0.01773127042362049,0.8867529241820639,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000015,SOPA NS SENG SENG UDON VASO 6/62 GR,DA40,CND CD Santiago,0.023200931562383075,DA37,CND CD San Pedro de Macoris,0.01773127042362049,1.263136903334379,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000013,SOPA SHIN CUP VASO 12/68 GR,DA33,CND CD Central,0.5929962650251455,DA39,CND CD Azua,0.14668341066285415,0.8393843194538297,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000013,SOPA SHIN CUP VASO 12/68 GR,DA34,CND CD Bohemia,0.46026514600821333,DA39,CND CD Azua,0.14668341066285415,0.7900523334733707,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000013,SOPA SHIN CUP VASO 12/68 GR,DA38,CND CD Margen Oriental,0.5588637800013679,DA39,CND CD Azua,0.14668341066285415,0.8574015485163325,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000013,SOPA SHIN CUP VASO 12/68 GR,DA33,CND CD Central,0.5929962650251455,DA42,CND CD Bavaro,0.14668341066285415,0.868735695119561,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000013,SOPA SHIN CUP VASO 12/68 GR,DA34,CND CD Bohemia,0.46026514600821333,DA42,CND CD Bavaro,0.14668341066285415,0.8194037091391021,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000013,SOPA SHIN CUP VASO 12/68 GR,DA38,CND CD Margen Oriental,0.5588637800013679,DA42,CND CD Bavaro,0.14668341066285415,0.8867529241820639,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000013,SOPA SHIN CUP VASO 12/68 GR,DA33,CND CD Central,0.5929962650251455,DA45,CND CD Mao,0.14668341066285415,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000013,SOPA SHIN CUP VASO 12/68 GR,DA34,CND CD Bohemia,0.46026514600821333,DA45,CND CD Mao,0.14668341066285415,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000013,SOPA SHIN CUP VASO 12/68 GR,DA38,CND CD Margen Oriental,0.5588637800013679,DA45,CND CD Mao,0.14668341066285415,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000013,SOPA SHIN CUP VASO 12/68 GR,DA33,CND CD Central,0.5929962650251455,DA35,CND CD Puerto Plata,0.14668341066285415,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000013,SOPA SHIN CUP VASO 12/68 GR,DA34,CND CD Bohemia,0.46026514600821333,DA35,CND CD Puerto Plata,0.14668341066285415,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
ZS000013,SOPA SHIN CUP VASO 12/68 GR,DA38,CND CD Margen Oriental,0.5588637800013679,DA35,CND CD Puerto Plata,0.14668341066285415,1.0,26.41688443670151,0.0,0.0,0.0,0.0000%,0.0
